date,ARIMA,UCM,ML
2017-12-17 12:30:00,29749.2832858506,30965.5527797053,32254.24098491
2017-12-17 12:40:00,29832.0355058562,30947.8535866026,32355.7273869256
2017-12-17 12:50:00,29910.7621642932,30930.1543934999,32457.2137889411
2017-12-17 13:00:00,29985.8278775125,30912.4552003972,32558.7001909567
2017-12-17 13:10:00,30057.5863085034,30894.7560072945,32660.1865929722
2017-12-17 13:20:00,30126.3768588269,30877.0568141917,32761.6729949878
2017-12-17 13:30:00,30192.5224781586,30859.357621089,32863.1593970033
2017-12-17 13:40:00,29993.540956478,30666.7087012748,32797.972133697
2017-12-17 13:50:00,29792.4571349485,30474.0597814606,32732.7848703907
2017-12-17 14:00:00,29589.4573106752,30281.4108616464,32667.5976070843
2017-12-17 14:10:00,29384.6537385685,30088.7619418321,32602.410343778
2017-12-17 14:20:00,29178.0738792135,29896.1130220179,32537.2230804717
2017-12-17 14:30:00,28969.6697929347,29703.4641022037,32472.0358171653
2017-12-17 14:40:00,28901.6609996424,29667.2619038814,32453.1901631307
2017-12-17 14:50:00,28831.6132980433,29631.0597055591,32434.344509096
2017-12-17 15:00:00,28759.4607546241,29594.8575072367,32415.4988550614
2017-12-17 15:10:00,28685.2591762151,29558.6553089144,32396.6532010267
2017-12-17 15:20:00,28609.2676149706,29522.4531105921,32377.8075469921
2017-12-17 15:30:00,28532.0362129362,29486.2509122698,32358.9618929575
2017-12-17 15:40:00,28603.747591347,29563.7861790676,32371.3780460841
2017-12-17 15:50:00,28676.4551547164,29641.3214458655,32383.7941992107
2017-12-17 16:00:00,28751.923117248,29718.8567126634,32396.2103523373
2017-12-17 16:10:00,28832.3368662234,29796.3919794613,32408.6265054639
2017-12-17 16:20:00,28920.2380469626,29873.9272462592,32421.0426585905
2017-12-17 16:30:00,29018.4211516218,29951.462513057,32433.4588117172
2017-12-17 16:40:00,29923.914093816,31002.3878603944,33189.0626876831
2017-12-17 16:50:00,30845.3914022396,32053.3132077318,33944.6665636491
2017-12-17 17:00:00,31785.371116797,33104.2385550692,34700.2704396151
2017-12-17 17:10:00,32745.8676114022,34155.1639024065,35455.874315581
2017-12-17 17:20:00,33728.190730145,35206.0892497439,36211.478191547
2017-12-17 17:30:00,34732.7704029903,36257.0145970813,36967.082067513
2017-12-17 17:40:00,35099.0682490745,36657.7677533162,37545.8518245495
2017-12-17 17:50:00,35485.4601892039,37058.520909551,38124.621581586
2017-12-17 18:00:00,35889.298215686,37459.2740657859,38703.3913386225
2017-12-17 18:10:00,36306.9848014316,37860.0272220207,39282.1610956591
2017-12-17 18:20:00,36734.1296403205,38260.7803782556,39860.9308526956
2017-12-17 18:30:00,37165.7701708747,38661.5335344905,40439.7006097321
2017-12-17 18:40:00,37284.1583045565,38624.8135806732,40633.3675434551
2017-12-17 18:50:00,37396.4845333082,38588.0936268559,40827.0344771781
2017-12-17 19:00:00,37497.7352996492,38551.3736730386,41020.7014109012
2017-12-17 19:10:00,37583.4398650531,38514.6537192213,41214.3683446242
2017-12-17 19:20:00,37649.895741783,38477.933765404,41408.0352783472
2017-12-17 19:30:00,37694.3344151539,38441.2138115867,41601.7022120702
2017-12-17 19:40:00,37723.0571855294,38360.2490682145,41181.9862572168
2017-12-17 19:50:00,37727.3032648769,38279.2843248422,40762.2703023634
2017-12-17 20:00:00,37707.3207645195,38198.31958147,40342.55434751
2017-12-17 20:10:00,37664.185924785,38117.3548380978,39922.8383926566
2017-12-17 20:20:00,37599.6039530186,38036.3900947255,39503.1224378032
2017-12-17 20:30:00,37515.6897467901,37955.4253513533,39083.4064829498
2017-12-17 20:40:00,37354.2594639866,37639.3097619321,38626.4819997148
2017-12-17 20:50:00,37178.0022406352,37323.1941725108,38169.5575164798
2017-12-17 21:00:00,36988.8898958825,37007.0785830896,37712.6330332449
2017-12-17 21:10:00,36788.4982554081,36690.9629936684,37255.7085500099
2017-12-17 21:20:00,36577.9275971052,36374.8474042471,36798.7840667749
2017-12-17 21:30:00,36357.7870300573,36058.7318148259,36341.85958354
2017-12-17 21:40:00,36028.771209459,35594.3542156393,35929.4390511975
2017-12-17 21:50:00,35690.1885038303,35129.9766164527,35517.0185188551
2017-12-17 22:00:00,35341.685785375,34665.5990172661,35104.5979865126
2017-12-17 22:10:00,34982.9000748708,34201.2214180795,34692.1774541701
2017-12-17 22:20:00,34613.6259304718,33736.843818893,34279.7569218277
2017-12-17 22:30:00,34233.9777912926,33272.4662197064,33867.3363894852
2017-12-17 22:40:00,33437.0029734283,32609.6129306571,33157.9662191191
2017-12-17 22:50:00,32631.2821173905,31946.7596416079,32448.5960487529
2017-12-17 23:00:00,31818.4211900929,31283.9063525587,31739.2258783868
2017-12-17 23:10:00,31000.5208856214,30621.0530635094,31029.8557080206
2017-12-17 23:20:00,30180.0802138109,29958.1997744602,30320.4855376544
2017-12-17 23:30:00,29359.8605779501,29295.346485411,29611.1153672883
2017-12-17 23:40:00,28663.0651563333,28691.7000141292,28938.8126347952
2017-12-17 23:50:00,27972.1183610343,28088.0535428474,28266.5099023022
2017-12-18 00:00:00,27289.534258905,27484.4070715655,27594.2071698092
2017-12-18 00:10:00,26617.418139874,26880.7606002837,26921.9044373161
2017-12-18 00:20:00,25957.3532817871,26277.1141290019,26249.6017048231
2017-12-18 00:30:00,25310.3321229706,25673.4676577201,25577.29897233
2017-12-18 00:40:00,24995.7566870498,25319.295843803,25228.9367020178
2017-12-18 00:50:00,24694.4224678118,24965.1240298859,24880.5744317055
2017-12-18 01:00:00,24405.6428255994,24610.9522159688,24532.2121613933
2017-12-18 01:10:00,24128.3421489623,24256.7804020517,24183.849891081
2017-12-18 01:20:00,23861.1862120284,23902.6085881347,23835.4876207688
2017-12-18 01:30:00,23602.7163430589,23548.4367742176,23487.1253504565
2017-12-18 01:40:00,23447.1377558124,23345.29852885,23459.4201317208
2017-12-18 01:50:00,23297.4387011081,23142.1602834825,23431.714912985
2017-12-18 02:00:00,23152.4503577073,22939.022038115,23404.0096942493
2017-12-18 02:10:00,23011.2266806407,22735.8837927475,23376.3044755135
2017-12-18 02:20:00,22873.0475034552,22532.74554738,23348.5992567778
2017-12-18 02:30:00,22737.3923232883,22329.6073020125,23320.894038042
2017-12-18 02:40:00,22584.7786799712,22194.8151891166,23183.7224029653
2017-12-18 02:50:00,22434.028610467,22060.0230762206,23046.5507678886
2017-12-18 03:00:00,22284.869196874,21925.2309633247,22909.3791328118
2017-12-18 03:10:00,22136.9852144597,21790.4388504288,22772.2074977351
2017-12-18 03:20:00,21989.9745043008,21655.6467375329,22635.0358626584
2017-12-18 03:30:00,21843.3322974318,21520.854624637,22497.8642275816
2017-12-18 03:40:00,21763.4495540653,21477.9637630669,22438.8126768613
2017-12-18 03:50:00,21682.682064591,21435.0729014969,22379.7611261409
2017-12-18 04:00:00,21600.3766140382,21392.1820399268,22320.7095754206
2017-12-18 04:10:00,21515.9578300498,21349.2911783568,22261.6580247002
2017-12-18 04:20:00,21429.0085512056,21306.4003167868,22202.6064739799
2017-12-18 04:30:00,21339.3473427928,21263.5094552167,22143.5549232596
2017-12-18 04:40:00,21420.2548850512,21364.8293564806,22347.7161577346
2017-12-18 04:50:00,21499.0183381709,21466.1492577445,22551.8773922097
2017-12-18 05:00:00,21576.4397011513,21567.4691590084,22756.0386266847
2017-12-18 05:10:00,21653.6514899015,21668.7890602723,22960.1998611597
2017-12-18 05:20:00,21732.0663368794,21770.1089615362,23164.3610956348
2017-12-18 05:30:00,21813.3036331537,21871.4288628001,23368.5223301098
2017-12-18 05:40:00,21813.6261994207,21809.0838504055,23302.9813955732
2017-12-18 05:50:00,21820.2336166515,21746.7388380109,23237.4404610367
2017-12-18 06:00:00,21834.7641137887,21684.3938256163,23171.8995265001
2017-12-18 06:10:00,21858.6623407611,21622.0488132217,23106.3585919635
2017-12-18 06:20:00,21893.1011975968,21559.703800827,23040.8176574269
2017-12-18 06:30:00,21938.9301129337,21497.3587884324,22975.2767228903
2017-12-18 06:40:00,21895.2227766757,21419.4832652015,22899.0876256292
2017-12-18 06:50:00,21863.5566597742,21341.6077419705,22822.8985283682
2017-12-18 07:00:00,21843.7630832148,21263.7322187395,22746.7094311071
2017-12-18 07:10:00,21835.3937105531,21185.8566955085,22670.520333846
2017-12-18 07:20:00,21837.7851302173,21107.9811722775,22594.331236585
2017-12-18 07:30:00,21850.1212834181,21030.1056490466,22518.1421393239
2017-12-18 07:40:00,22187.7943877237,21415.9361983835,23074.1503101503
2017-12-18 07:50:00,22533.5622700211,21801.7667477205,23630.1584809767
2017-12-18 08:00:00,22886.4835197803,22187.5972970575,24186.1666518031
2017-12-18 08:10:00,23245.6412770431,22573.4278463944,24742.1748226296
2017-12-18 08:20:00,23610.1503353088,22959.2583957314,25298.182993456
2017-12-18 08:30:00,23979.1513059904,23345.0889450684,25854.1911642824
2017-12-18 08:40:00,24379.762734174,23804.0140166657,26126.1363781736
2017-12-18 08:50:00,24783.1434980888,24262.9390882629,26398.0815920649
2017-12-18 09:00:00,25188.3862905384,24721.8641598602,26670.0268059561
2017-12-18 09:10:00,25594.5279858152,25180.7892314575,26941.9720198474
2017-12-18 09:20:00,26000.5456859976,25639.7143030548,27213.9172337386
2017-12-18 09:30:00,26405.3592899833,26098.6393746521,27485.8624476298
2017-12-18 09:40:00,26817.1529300939,26462.8623613285,27784.7521196942
2017-12-18 09:50:00,27225.5045278091,26827.085348005,28083.6417917586
2017-12-18 10:00:00,27629.3259998467,27191.3083346815,28382.531463823
2017-12-18 10:10:00,28027.6067874316,27555.5313213579,28681.4211358873
2017-12-18 10:20:00,28419.4556562738,27919.7543080344,28980.3108079517
2017-12-18 10:30:00,28804.1402651797,28283.9772947109,29279.2004800161
2017-12-18 10:40:00,29123.4365612442,28551.5887802818,29706.6916303643
2017-12-18 10:50:00,29434.676046756,28819.2002658527,30134.1827807125
2017-12-18 11:00:00,29737.7125378342,29086.8117514237,30561.6739310606
2017-12-18 11:10:00,30032.5876847122,29354.4232369946,30989.1650814088
2017-12-18 11:20:00,30319.504850259,29622.0347225655,31416.656231757
2017-12-18 11:30:00,30598.7969774734,29889.6462081365,31844.1473821052
2017-12-18 11:40:00,30790.4357131815,30063.0444178792,31946.4502371151
2017-12-18 11:50:00,30975.3501580643,30236.442627622,32048.7530921249
2017-12-18 12:00:00,31154.0391605659,30409.8408373648,32151.0559471348
2017-12-18 12:10:00,31326.9951404074,30583.2390471076,32253.3588021447
2017-12-18 12:20:00,31494.6887293472,30756.6372568504,32355.6616571545
2017-12-18 12:30:00,31657.5600268191,30930.0354665931,32457.9645121644
2017-12-18 12:40:00,31677.0634148008,30912.3362734904,32584.7679530244
2017-12-18 12:50:00,31692.5408763513,30894.6370803877,32711.5713938844
2017-12-18 13:00:00,31704.357817715,30876.937887285,32838.3748347444
2017-12-18 13:10:00,31712.8673926716,30859.2386941822,32965.1782756044
2017-12-18 13:20:00,31718.4092880765,30841.5395010795,33091.9817164644
2017-12-18 13:30:00,31721.3061271358,30823.8403079768,33218.7851573245
2017-12-18 13:40:00,31530.8600851289,30631.1913881626,33116.1290511623
2017-12-18 13:50:00,31338.3114690032,30438.5424683484,33013.4729450001
2017-12-18 14:00:00,31143.8469739817,30245.8935485342,32910.8168388379
2017-12-18 14:10:00,30947.5782437852,30053.2446287199,32808.1607326757
2017-12-18 14:20:00,30749.5332562231,29860.5957089057,32705.5046265135
2017-12-18 14:30:00,30549.6641659949,29667.9467890915,32602.8485203513
2017-12-18 14:40:00,30539.7308675816,29631.7445907692,32639.0531486105
2017-12-18 14:50:00,30527.7588030768,29595.5423924469,32675.2577768697
2017-12-18 15:00:00,30513.6819188555,29559.3401941245,32711.4624051288
2017-12-18 15:10:00,30497.555813898,29523.1379958022,32747.667033388
2017-12-18 15:20:00,30479.640090148,29486.9357974799,32783.8716616472
2017-12-18 15:30:00,30460.4841101595,29450.7335991575,32820.0762899063
2017-12-18 15:40:00,30573.9978552524,29528.2688659554,32846.3334616202
2017-12-18 15:50:00,30688.5079032755,29605.8041327533,32872.5906333341
2017-12-18 16:00:00,30805.7783502101,29683.3393995512,32898.8478050479
2017-12-18 16:10:00,30927.9941453936,29760.8746663491,32925.1049767618
2017-12-18 16:20:00,31057.6976581163,29838.4099331469,32951.3621484756
2017-12-18 16:30:00,31197.6830209898,29915.9451999448,32977.6193201895
2017-12-18 16:40:00,32149.8278611996,30966.8705472822,33725.6174984382
2017-12-18 16:50:00,33117.9571833658,32017.7958946196,34473.6156766868
2017-12-18 17:00:00,34104.5886666107,33068.721241957,35221.6138549355
2017-12-18 17:10:00,35111.736094792,34119.6465892943,35969.6120331842
2017-12-18 17:20:00,36140.7089395007,35170.5719366317,36717.6102114329
2017-12-18 17:30:00,37191.940222605,36221.4972839691,37465.6083896816
2017-12-18 17:40:00,37497.7688120904,36622.250440204,37999.4872761369
2017-12-18 17:50:00,37823.6915793045,37023.0035964388,38533.3661625922
2017-12-18 18:00:00,38167.0608515289,37423.7567526737,39067.2450490475
2017-12-18 18:10:00,38524.2788080982,37824.5099089085,39601.1239355028
2017-12-18 18:20:00,38890.9551989017,38225.2630651434,40135.0028219581
2017-12-18 18:30:00,39262.1274780737,38626.0162213783,40668.8817084134
2017-12-18 18:40:00,39271.9190484822,38589.296267561,40856.8821562462
2017-12-18 18:50:00,39275.6488633834,38552.5763137437,41044.882604079
2017-12-18 19:00:00,39268.3031221305,38515.8563599264,41232.8830519117
2017-12-18 19:10:00,39245.4110472596,38479.1364061091,41420.8834997445
2017-12-18 19:20:00,39203.2704938958,38442.4164522918,41608.8839475773
2017-12-18 19:30:00,39139.112789917,38405.6964984745,41796.8843954101
2017-12-18 19:40:00,39100.2152648401,38324.7317551023,41360.5760204637
2017-12-18 19:50:00,39036.8406427324,38243.76701173,40924.2676455174
2017-12-18 20:00:00,38949.2376035769,38162.8022683578,40487.959270571
2017-12-18 20:10:00,38838.481534893,38081.8375249856,40051.6508956247
2017-12-18 20:20:00,38706.2787426152,38000.8727816133,39615.3425206783
2017-12-18 20:30:00,38554.7435536247,37919.9080382411,39179.034145732
2017-12-18 20:40:00,38300.7553083224,37603.7924488199,38704.7011971734
2017-12-18 20:50:00,38031.9400749897,37287.6768593986,38230.3682486148
2017-12-18 21:00:00,37750.269599624,36971.5612699774,37756.0353000562
2017-12-18 21:10:00,37457.3199987366,36655.4456805562,37281.7023514977
2017-12-18 21:20:00,37154.1913092111,36339.3300911349,36807.3694029391
2017-12-18 21:30:00,36841.4924725934,36023.2145017137,36333.0364543805
2017-12-18 21:40:00,36441.3813691208,35558.8369025271,35923.3736518295
2017-12-18 21:50:00,36031.7029278778,35094.4593033405,35513.7108492786
2017-12-18 22:00:00,35612.1049780103,34630.0817041539,35104.0480467276
2017-12-18 22:10:00,35182.2235360059,34165.7041049673,34694.3852441767
2017-12-18 22:20:00,34741.8538401552,33701.3265057807,34284.7224416257
2017-12-18 22:30:00,34291.1103868381,33236.9489065941,33875.0596390747
2017-12-18 22:40:00,33504.1993121647,32574.0956175449,33165.0445905551
2017-12-18 22:50:00,32708.5424754511,31911.2423284957,32455.0295420354
2017-12-18 23:00:00,31905.7458508074,31248.3890394465,31745.0144935157
2017-12-18 23:10:00,31097.9096561566,30585.5357503972,31034.999444996
2017-12-18 23:20:00,30287.5331080162,29922.682461348,30324.9843964763
2017-12-18 23:30:00,29477.3775652855,29259.8291722988,29614.9693479567
2017-12-18 23:40:00,28772.616184952,28656.182701017,28942.2217911708
2017-12-18 23:50:00,28073.7034823516,28052.5362297351,28269.4742343849
2017-12-19 00:00:00,27383.1534307497,27448.8897584533,27596.726677599
2017-12-19 00:10:00,26703.0714044081,26845.2432871715,26923.9791208131
2017-12-19 00:20:00,26035.040568374,26241.5968158897,26251.2315640273
2017-12-19 00:30:00,25380.0535981376,25637.9503446079,25578.4840072414
2017-12-19 00:40:00,25058.3352017512,25283.7785306908,25228.7152492086
2017-12-19 00:50:00,24749.8580074081,24929.6067167737,24878.9464911758
2017-12-19 01:00:00,24453.9353229416,24575.4349028566,24529.177733143
2017-12-19 01:10:00,24169.4916777882,24221.2630889395,24179.4089751102
2017-12-19 01:20:00,23895.1927506952,23867.0912750225,23829.6402170774
2017-12-19 01:30:00,23629.5798857324,23512.9194611054,23479.8714590446
2017-12-19 01:40:00,23465.0908127649,23309.7812157379,23460.8529549573
2017-12-19 01:50:00,23306.4811423217,23106.6429703703,23441.8344508701
2017-12-19 02:00:00,23152.582353077,22903.5047250028,23422.8159467828
2017-12-19 02:10:00,23002.4481940957,22700.3664796353,23403.7974426955
2017-12-19 02:20:00,22855.3585386937,22497.2282342678,23384.7789386082
2017-12-19 02:30:00,22710.7928382486,22294.0899889003,23365.7604345209
2017-12-19 02:40:00,22558.5339822019,22159.2978760043,23227.1212711101
2017-12-19 02:50:00,22408.1386787043,22024.5057631084,23088.4821076992
2017-12-19 03:00:00,22259.334248101,21889.7136502125,22949.8429442884
2017-12-19 03:10:00,22111.8050572868,21754.9215373166,22811.2037808776
2017-12-19 03:20:00,21965.1492107678,21620.1294244207,22672.5646174667
2017-12-19 03:30:00,21818.8618715579,21485.3373115247,22533.9254540559
2017-12-19 03:40:00,21749.484270253,21442.4464499547,22472.6648270876
2017-12-19 03:50:00,21679.2217233818,21399.5555883847,22411.4042001193
2017-12-19 04:00:00,21607.4212660958,21356.6647268146,22350.143573151
2017-12-19 04:10:00,21533.5075311051,21313.7738652446,22288.8829461826
2017-12-19 04:20:00,21457.0633783407,21270.8830036746,22227.6223192143
2017-12-19 04:30:00,21377.9070096098,21227.9921421045,22166.361692246
2017-12-19 04:40:00,21469.6328391893,21329.3120433684,22371.570988041
2017-12-19 04:50:00,21559.2145365638,21430.6319446323,22576.780283836
2017-12-19 05:00:00,21647.4542458622,21531.9518458962,22781.989579631
2017-12-19 05:10:00,21735.4843931955,21633.2717471601,22987.198875426
2017-12-19 05:20:00,21824.7177639026,21734.591648424,23192.4081712211
2017-12-19 05:30:00,21916.773131677,21835.9115496879,23397.6174670161
2017-12-19 05:40:00,21939.9039262707,21773.5665372933,23342.441073226
2017-12-19 05:50:00,21969.3200924277,21711.2215248987,23287.2646794359
2017-12-19 06:00:00,22006.6593882601,21648.8765125041,23232.0882856458
2017-12-19 06:10:00,22053.3661803295,21586.5315001095,23176.9118918557
2017-12-19 06:20:00,22110.613712094,21524.1864877148,23121.7354980656
2017-12-19 06:30:00,22179.2515733523,21461.8414753202,23066.5591042755
2017-12-19 06:40:00,22200.6800109449,21383.9659520892,23052.2165709066
2017-12-19 06:50:00,22234.1499467288,21306.0904288583,23037.8740375377
2017-12-19 07:00:00,22279.491682169,21228.2149056273,23023.5315041688
2017-12-19 07:10:00,22336.2577110413,21150.3393823963,23009.1889708
2017-12-19 07:20:00,22403.7845916111,21072.4638591653,22994.8464374311
2017-12-19 07:30:00,22481.2563205712,20994.5883359344,22980.5039040622
2017-12-19 07:40:00,22851.6799810445,21380.4188852713,23536.8251525887
2017-12-19 07:50:00,23230.1983964143,21766.2494346083,24093.1464011153
2017-12-19 08:00:00,23615.8699756744,22152.0799839453,24649.4676496418
2017-12-19 08:10:00,24007.7780032939,22537.9105332822,25205.7888981683
2017-12-19 08:20:00,24405.0375892503,22923.7410826192,25762.1101466949
2017-12-19 08:30:00,24806.7890308991,23309.5716319562,26318.4313952214
2017-12-19 08:40:00,25227.8231596831,23768.4967035535,26622.1750740866
2017-12-19 08:50:00,25651.6266368326,24227.4217751507,26925.9187529518
2017-12-19 09:00:00,26077.29203526,24686.346846748,27229.6624318171
2017-12-19 09:10:00,26503.8565805936,25145.2719183453,27533.4061106823
2017-12-19 09:20:00,26930.2968853223,25604.1969899426,27837.1497895475
2017-12-19 09:30:00,27355.5331580113,26063.1220615399,28140.8934684127
2017-12-19 09:40:00,27700.6924093635,26427.3450482163,28421.6369157688
2017-12-19 09:50:00,28042.4096646776,26791.5680348928,28702.3803631248
2017-12-19 10:00:00,28379.5967331114,27155.7910215693,28983.1238104809
2017-12-19 10:10:00,28711.2428848077,27520.0140082457,29263.8672578369
2017-12-19 10:20:00,29036.4573038581,27884.2369949222,29544.610705193
2017-12-19 10:30:00,29354.5076251174,28248.4599815986,29825.354152549
2017-12-19 10:40:00,29635.8334563553,28516.0714671696,30257.6217891501
2017-12-19 10:50:00,29909.1022613609,28783.6829527405,30689.8894257512
2017-12-19 11:00:00,30174.1680597491,29051.2944383114,31122.1570623524
2017-12-19 11:10:00,30431.0724699985,29318.9059238824,31554.4246989535
2017-12-19 11:20:00,30680.019075192,29586.5174094533,31986.6923355546
2017-12-19 11:30:00,30921.3406184373,29854.1288950243,32418.9599721557
2017-12-19 11:40:00,31094.2401571818,30027.527104767,32496.9023797056
2017-12-19 11:50:00,31260.4155204697,30200.9253145098,32574.8447872555
2017-12-19 12:00:00,31420.3651534016,30374.3235242526,32652.7871948054
2017-12-19 12:10:00,31574.5816870106,30547.7217339954,32730.7296023553
2017-12-19 12:20:00,31723.5358050764,30721.1199437382,32808.6720099052
2017-12-19 12:30:00,31867.6679137701,30894.5181534809,32886.614417455
2017-12-19 12:40:00,31905.3328040169,30876.8189603782,32977.3263748289
2017-12-19 12:50:00,31938.9715835621,30859.1197672755,33068.0383322027
2017-12-19 13:00:00,31968.9500575783,30841.4205741728,33158.7502895765
2017-12-19 13:10:00,31995.6211226743,30823.72138107,33249.4622469503
2017-12-19 13:20:00,32019.32460979,30806.0221879673,33340.1742043241
2017-12-19 13:30:00,32040.38297725,30788.3229948646,33430.8861616979
2017-12-19 13:40:00,31918.8765382923,30595.6740750504,33333.5563504186
2017-12-19 13:50:00,31795.2673866976,30403.0251552362,33236.2265391394
2017-12-19 14:00:00,31669.7424187541,30210.376235422,33138.8967278601
2017-12-19 14:10:00,31542.4129695097,30017.7273156077,33041.5669165808
2017-12-19 14:20:00,31413.3072779912,29825.0783957935,32944.2371053015
2017-12-19 14:30:00,31282.3775465613,29632.4294759793,32846.9072940222
2017-12-19 14:40:00,31226.1314866627,29596.227277657,32900.1399981483
2017-12-19 14:50:00,31167.8467324967,29560.0250793346,32953.3727022745
2017-12-19 15:00:00,31107.4571697779,29523.8228810123,33006.6054064006
2017-12-19 15:10:00,31045.0182925133,29487.62068269,33059.8381105267
2017-12-19 15:20:00,30980.789980312,29451.4184843677,33113.0708146528
2017-12-19 15:30:00,30915.3212020548,29415.2162860453,33166.303518779
2017-12-19 15:40:00,30995.2351783336,29492.7515528432,33108.5153579919
2017-12-19 15:50:00,31076.1455171219,29570.2868196411,33050.7271972048
2017-12-19 16:00:00,31159.8162546962,29647.822086439,32992.9390364177
2017-12-19 16:10:00,31248.4321192132,29725.3573532369,32935.1508756307
2017-12-19 16:20:00,31344.5358455969,29802.8926200347,32877.3627148436
2017-12-19 16:30:00,31450.9213848753,29880.4278868326,32819.5745540565
2017-12-19 16:40:00,32393.8156787787,30931.35323417,33566.0253472046
2017-12-19 16:50:00,33352.6945130859,31982.2785815074,34312.4761403526
2017-12-19 17:00:00,34330.0753847085,33033.2039288448,35058.9269335007
2017-12-19 17:10:00,35327.9717795016,34084.1292761821,35805.3777266487
2017-12-19 17:20:00,36347.6929809306,35135.0546235195,36551.8285197968
2017-12-19 17:30:00,37389.6735723998,36185.9799708569,37298.2793129448
2017-12-19 17:40:00,37689.7010965027,36586.7331270917,37856.6135339901
2017-12-19 17:50:00,38009.8228405986,36987.4862833266,38414.9477550353
2017-12-19 18:00:00,38347.3913011437,37388.2394395615,38973.2819760806
2017-12-19 18:10:00,38698.8085092042,37788.9925957963,39531.6161971258
2017-12-19 18:20:00,39059.684242958,38189.7457520312,40089.9504181711
2017-12-19 18:30:00,39425.0559644229,38590.4989082661,40648.2846392163
2017-12-19 18:40:00,39436.5592929508,38553.7789544488,40851.4948902361
2017-12-19 18:50:00,39442.000941436,38517.0590006315,41054.7051412558
2017-12-19 19:00:00,39436.3669864224,38480.3390468142,41257.9153922756
2017-12-19 19:10:00,39415.1866307804,38443.6190929969,41461.1256432953
2017-12-19 19:20:00,39374.7579027961,38406.8991391796,41664.335894315
2017-12-19 19:30:00,39312.3120508345,38370.1791853623,41867.5461453348
2017-12-19 19:40:00,39258.9925194097,38289.2144419901,41430.757465286
2017-12-19 19:50:00,39181.1956859055,38208.2496986178,40993.9687852372
2017-12-19 20:00:00,39079.1705175014,38127.2849552456,40557.1801051884
2017-12-19 20:10:00,38953.9919710152,38046.3202118734,40120.3914251397
2017-12-19 20:20:00,38807.3669072127,37965.3554685011,39683.6027450909
2017-12-19 20:30:00,38641.4093647543,37884.3907251289,39246.8140650421
2017-12-19 20:40:00,38377.7243563768,37568.2751357076,38758.718951568
2017-12-19 20:50:00,38099.2123359881,37252.1595462864,38270.6238380938
2017-12-19 21:00:00,37807.8450126426,36936.0439568652,37782.5287246197
2017-12-19 21:10:00,37505.1986497335,36619.928367444,37294.4336111455
2017-12-19 21:20:00,37192.3731624244,36303.8127780227,36806.3384976714
2017-12-19 21:30:00,36869.9774076485,35987.6971886015,36318.2433841973
2017-12-19 21:40:00,36459.0008811207,35523.3195894149,35911.272957127
2017-12-19 21:50:00,36038.4567881705,35058.9419902283,35504.3025300567
2017-12-19 22:00:00,35607.9934412404,34594.5643910417,35097.3321029864
2017-12-19 22:10:00,35167.2463496073,34130.1867918551,34690.3616759162
2017-12-19 22:20:00,34716.0110950584,33665.8091926685,34283.3912488459
2017-12-19 22:30:00,34254.4022028966,33201.4315934819,33876.4208217756
2017-12-19 22:40:00,33489.921540901,32538.5783044327,33162.1869115992
2017-12-19 22:50:00,32716.6952563251,31875.7250153835,32447.9530014228
2017-12-19 23:00:00,31936.3293269116,31212.8717263342,31733.7190912464
2017-12-19 23:10:00,31150.9237301039,30550.018437285,31019.48518107
2017-12-19 23:20:00,30362.9777867988,29887.1651482358,30305.2512708935
2017-12-19 23:30:00,29575.252833478,29224.3118591865,29591.0173607171
2017-12-19 23:40:00,28851.8320254014,28620.6653879047,28921.9053815136
2017-12-19 23:50:00,28134.2599210273,28017.0189166229,28252.79340231
2017-12-20 00:00:00,27425.0504463519,27413.3724453411,27583.6814231065
2017-12-20 00:10:00,26726.309018229,26809.7259740593,26914.569443903
2017-12-20 00:20:00,26039.6187447401,26206.0795027775,26245.4574646994
2017-12-20 00:30:00,25365.9724211508,25602.4330314957,25576.3454854959
2017-12-20 00:40:00,25038.6170919892,25248.2612175786,25226.1847363873
2017-12-20 00:50:00,24724.5029574806,24894.0894036615,24876.0239872787
2017-12-20 01:00:00,24422.9432989356,24539.9175897444,24525.8632381701
2017-12-20 01:10:00,24132.8627169416,24185.7457758273,24175.7024890615
2017-12-20 01:20:00,23852.9268420764,23831.5739619102,23825.5417399529
2017-12-20 01:30:00,23581.6770263976,23477.4021479932,23475.3809908443
2017-12-20 01:40:00,23423.3644853472,23274.2639026256,23464.130561385
2017-12-20 01:50:00,23270.9312811553,23071.1256572581,23452.8801319258
2017-12-20 02:00:00,23123.209043967,22867.9874118906,23441.6297024666
2017-12-20 02:10:00,22979.2514188234,22664.8491665231,23430.3792730074
2017-12-20 02:20:00,22838.3382991273,22461.7109211556,23419.1288435482
2017-12-20 02:30:00,22699.9491131441,22258.5726757881,23407.878414089
2017-12-20 02:40:00,22548.5569787808,22123.7805628921,23268.5391660848
2017-12-20 02:50:00,22399.0283862275,21988.9884499962,23129.1999180806
2017-12-20 03:00:00,22251.0907761513,21854.1963371003,22989.8606700764
2017-12-20 03:10:00,22104.4283092046,21719.4042242044,22850.5214220721
2017-12-20 03:20:00,21958.6392229366,21584.6121113084,22711.1821740679
2017-12-20 03:30:00,21813.2186460075,21449.8199984125,22571.8429260637
2017-12-20 03:40:00,21742.3270887676,21406.9291368425,22508.0681828741
2017-12-20 03:50:00,21670.5504852259,21364.0382752725,22444.2934396845
